#prot   lig bin   score
   Br   P.3 3.90   0.0000
   Br   P.3 4.00   0.0000
   Br   P.3 4.10   0.0000
   Br   P.3 4.20   0.0000
   Br   P.3 4.30   0.0000
   Br   P.3 4.40   0.0000
   Br   P.3 4.50   0.0000
   Br   P.3 4.60   0.0000
   Br   P.3 4.70   0.0000
   Br   P.3 4.80   0.0000
   Br   P.3 4.90   0.0000
   Br   P.3 5.00   0.0000
   Br   P.3 5.10   0.0000
   Br   P.3 5.20   0.0000
   Br   P.3 5.30   0.0000
   Br   P.3 5.40   0.0000
   Br   P.3 5.50   0.0000
   Br   P.3 5.60   0.0000
   Br   P.3 5.70   0.0000
   Br   P.3 5.80   0.0000
   Br   P.3 5.90   0.0000
   Br   S.3 1.00   0.0000
   Br   S.3 1.10   0.0000
   Br   S.3 1.20   0.0000
   Br   S.3 1.30   0.0000
   Br   S.3 1.40   0.0000
   Br   S.3 1.50   0.0000
   Br   S.3 1.60   0.0000
   Br   S.3 1.70   0.0000
   Br   S.3 1.80   0.0000
   Br   S.3 1.90   0.0000
   Br   S.3 2.00   0.0000
   Br   S.3 2.10   0.0000
   Br   S.3 2.20   0.0000
   Br   S.3 2.30   0.0000
   Br   S.3 2.40   0.0000
   Br   S.3 2.50   0.0000
   Br   S.3 2.60   0.0000
   Br   S.3 2.70   0.0000
   Br   S.3 2.80   0.0000
   Br   S.3 2.90   0.0000
   Br   S.3 3.00   0.0000
   Br   S.3 3.10   0.0000
   Br   S.3 3.20   0.0000
   Br   S.3 3.30   0.0000
   Br   S.3 3.40   0.0000
   Br   S.3 3.50   0.0000
   Br   S.3 3.60   0.0000
   Br   S.3 3.70   0.0000
   Br   S.3 3.80   0.0000
   Br   S.3 3.90   0.0000
   Br   S.3 4.00   0.0000
   Br   S.3 4.10   0.0000
   Br   S.3 4.20   0.0000
   Br   S.3 4.30   0.0000
   Br   S.3 4.40   0.0000
   Br   S.3 4.50   0.0000
   Br   S.3 4.60   0.0000
   Br   S.3 4.70   0.0000
   Br   S.3 4.80   0.0000
   Br   S.3 4.90   0.0000
   Br   S.3 5.00   0.0000
   Br   S.3 5.10   0.0000
   Br   S.3 5.20   0.0000
   Br   S.3 5.30   0.0000
   Br   S.3 5.40   0.0000
   Br   S.3 5.50   0.0000
   Br   S.3 5.60   0.0000
   Br   S.3 5.70   0.0000
   Br   S.3 5.80   0.0000
   Br   S.3 5.90   0.0000
  C.2    Br 1.00   1.2678
  C.2    Br 1.10   1.2678
  C.2    Br 1.20   1.2678
  C.2    Br 1.30   1.2678
  C.2    Br 1.40   1.2678
  C.2    Br 1.50   1.2678
  C.2    Br 1.60   1.2678
  C.2    Br 1.70   1.2678
  C.2    Br 1.80   1.2678
  C.2    Br 1.90   1.2678
  C.2    Br 2.00   1.2678
  C.2    Br 2.10   1.2678
  C.2    Br 2.20   1.2678
  C.2    Br 2.30   1.2678
  C.2    Br 2.40   1.2678
  C.2    Br 2.50   1.2678
  C.2    Br 2.60   1.2678
  C.2    Br 2.70   1.2678
  C.2    Br 2.80   1.2678
  C.2    Br 2.90   1.2678
  C.2    Br 3.00   1.2678
  C.2    Br 3.10   1.2678
  C.2    Br 3.20   1.2678
  C.2    Br 3.30   0.5542
  C.2    Br 3.40   0.1579
  C.2    Br 3.50   0.0625
  C.2    Br 3.60  -0.1073
  C.2    Br 3.70  -0.2332
  C.2    Br 3.80  -0.2504
  C.2    Br 3.90   0.0053
  C.2    Br 4.00   0.5655
  C.2    Br 4.10   1.2390
  C.2    Br 4.20   1.3337
  C.2    Br 4.30   0.9465
  C.2    Br 4.40   0.8693
  C.2    Br 4.50   0.7572
  C.2    Br 4.60   0.7721
  C.2    Br 4.70   0.3717
  C.2    Br 4.80   0.1562
  C.2    Br 4.90  -0.1869
  C.2    Br 5.00  -0.2667
  C.2    Br 5.10  -0.3401
  C.2    Br 5.20  -0.3303
  C.2    Br 5.30  -0.4226
  C.2    Br 5.40  -0.5901
  C.2    Br 5.50  -0.6822
  C.2    Br 5.60  -0.7009
  C.2    Br 5.70  -0.6121
  C.2    Br 5.80  -0.5403
  C.2    Br 5.90  -0.5067
  C.2   C.2 1.00   4.7673
  C.2   C.2 1.10   4.7673
  C.2   C.2 1.20   4.7673
  C.2   C.2 1.30   4.7673
  C.2   C.2 1.40   4.7673
  C.2   C.2 1.50   4.7673
  C.2   C.2 1.60   4.7673
  C.2   C.2 1.70   4.7673
  C.2   C.2 1.80   4.7673
  C.2   C.2 1.90   4.7673
  C.2   C.2 2.00   4.7673
  C.2   C.2 2.10   4.7673
  C.2   C.2 2.20   4.7673
  C.2   C.2 2.30   4.7673
  C.2   C.2 2.40   4.7673
  C.2   C.2 2.50   4.7673
  C.2   C.2 2.60   4.7673
  C.2   C.2 2.70   4.7673
  C.2   C.2 2.80   4.7673
  C.2   C.2 2.90   4.7673
  C.2   C.2 3.00   3.8508
  C.2   C.2 3.10   3.1899
  C.2   C.2 3.20   2.7081
  C.2   C.2 3.30   2.1529
  C.2   C.2 3.40   1.6885
  C.2   C.2 3.50   1.3144
  C.2   C.2 3.60   1.0778
  C.2   C.2 3.70   0.8735
  C.2   C.2 3.80   0.6866
  C.2   C.2 3.90   0.4643
  C.2   C.2 4.00   0.2844
  C.2   C.2 4.10   0.1337
  C.2   C.2 4.20   0.0278
  C.2   C.2 4.30  -0.1160
  C.2   C.2 4.40  -0.2513
  C.2   C.2 4.50  -0.3829
  C.2   C.2 4.60  -0.4460
  C.2   C.2 4.70  -0.4786
  C.2   C.2 4.80  -0.4723
  C.2   C.2 4.90  -0.4397
  C.2   C.2 5.00  -0.3949
  C.2   C.2 5.10  -0.3305
  C.2   C.2 5.20  -0.2927
  C.2   C.2 5.30  -0.2730
  C.2   C.2 5.40  -0.2954
  C.2   C.2 5.50  -0.3250
  C.2   C.2 5.60  -0.3476
  C.2   C.2 5.70  -0.3298
  C.2   C.2 5.80  -0.3014
  C.2   C.2 5.90  -0.2462
  C.2   C.3 1.00   6.6775
  C.2   C.3 1.10   6.6775
  C.2   C.3 1.20   6.6775
  C.2   C.3 1.30   6.6775
  C.2   C.3 1.40   6.6775
  C.2   C.3 1.50   6.6775
  C.2   C.3 1.60   6.6775
  C.2   C.3 1.70   6.6775
  C.2   C.3 1.80   6.6775
  C.2   C.3 1.90   6.6775
  C.2   C.3 2.00   6.6775
  C.2   C.3 2.10   6.6775
  C.2   C.3 2.20   6.6775
  C.2   C.3 2.30   6.6775
  C.2   C.3 2.40   6.6775
  C.2   C.3 2.50   6.6775
  C.2   C.3 2.60   6.6775
  C.2   C.3 2.70   6.6775
  C.2   C.3 2.80   5.2637
  C.2   C.3 2.90   4.5016
  C.2   C.3 3.00   3.7593
  C.2   C.3 3.10   3.0910
  C.2   C.3 3.20   2.5442
  C.2   C.3 3.30   2.0356
  C.2   C.3 3.40   1.5909
  C.2   C.3 3.50   1.1794
  C.2   C.3 3.60   0.8507
  C.2   C.3 3.70   0.5892
  C.2   C.3 3.80   0.3730
  C.2   C.3 3.90   0.1870
  C.2   C.3 4.00   0.0300
  C.2   C.3 4.10  -0.1015
  C.2   C.3 4.20  -0.2081
  C.2   C.3 4.30  -0.3043
  C.2   C.3 4.40  -0.3455
  C.2   C.3 4.50  -0.3426
  C.2   C.3 4.60  -0.3000
  C.2   C.3 4.70  -0.2727
  C.2   C.3 4.80  -0.2650
  C.2   C.3 4.90  -0.2770
  C.2   C.3 5.00  -0.2954
  C.2   C.3 5.10  -0.2878
  C.2   C.3 5.20  -0.2636
  C.2   C.3 5.30  -0.2279
  C.2   C.3 5.40  -0.2338
  C.2   C.3 5.50  -0.2608
  C.2   C.3 5.60  -0.3080
  C.2   C.3 5.70  -0.3086
  C.2   C.3 5.80  -0.2998
  C.2   C.3 5.90  -0.2472
  C.2  C.ar 1.00   5.8525
  C.2  C.ar 1.10   5.8525
  C.2  C.ar 1.20   5.8525
  C.2  C.ar 1.30   5.8525
  C.2  C.ar 1.40   5.8525
  C.2  C.ar 1.50   5.8525
  C.2  C.ar 1.60   5.8525
  C.2  C.ar 1.70   5.8525
  C.2  C.ar 1.80   5.8525
  C.2  C.ar 1.90   5.8525
  C.2  C.ar 2.00   5.8525
  C.2  C.ar 2.10   5.8525
  C.2  C.ar 2.20   5.8525
  C.2  C.ar 2.30   5.8525
  C.2  C.ar 2.40   5.8525
  C.2  C.ar 2.50   5.8525
  C.2  C.ar 2.60   5.8525
  C.2  C.ar 2.70   5.8525
  C.2  C.ar 2.80   5.8525
  C.2  C.ar 2.90   5.8525
  C.2  C.ar 3.00   3.8583
  C.2  C.ar 3.10   2.6614
  C.2  C.ar 3.20   1.9493
  C.2  C.ar 3.30   1.4872
  C.2  C.ar 3.40   1.1861
  C.2  C.ar 3.50   0.9362
  C.2  C.ar 3.60   0.7253
  C.2  C.ar 3.70   0.5358
  C.2  C.ar 3.80   0.3715
  C.2  C.ar 3.90   0.2255
  C.2  C.ar 4.00   0.1102
  C.2  C.ar 4.10   0.0133
  C.2  C.ar 4.20  -0.0679
  C.2  C.ar 4.30  -0.1560
  C.2  C.ar 4.40  -0.2137
  C.2  C.ar 4.50  -0.2356
  C.2  C.ar 4.60  -0.2239
  C.2  C.ar 4.70  -0.2063
  C.2  C.ar 4.80  -0.2093
  C.2  C.ar 4.90  -0.2238
  C.2  C.ar 5.00  -0.2666
  C.2  C.ar 5.10  -0.2920
  C.2  C.ar 5.20  -0.3165
  C.2  C.ar 5.30  -0.3192
  C.2  C.ar 5.40  -0.3395
  C.2  C.ar 5.50  -0.3618
  C.2  C.ar 5.60  -0.3971
  C.2  C.ar 5.70  -0.3888
  C.2  C.ar 5.80  -0.3698
  C.2  C.ar 5.90  -0.3065
  C.2 C.cat 1.00   4.5722
  C.2 C.cat 1.10   4.5722
  C.2 C.cat 1.20   4.5722
  C.2 C.cat 1.30   4.5722
  C.2 C.cat 1.40   4.5722
  C.2 C.cat 1.50   4.5722
  C.2 C.cat 1.60   4.5722
  C.2 C.cat 1.70   4.5722
  C.2 C.cat 1.80   4.5722
  C.2 C.cat 1.90   4.5722
  C.2 C.cat 2.00   4.5722
  C.2 C.cat 2.10   4.5722
  C.2 C.cat 2.20   4.5722
  C.2 C.cat 2.30   4.5722
  C.2 C.cat 2.40   4.5722
  C.2 C.cat 2.50   4.5722
  C.2 C.cat 2.60   4.5722
  C.2 C.cat 2.70   4.5722
  C.2 C.cat 2.80   4.5722
  C.2 C.cat 2.90   4.5722
  C.2 C.cat 3.00   4.5722
  C.2 C.cat 3.10   4.5722
  C.2 C.cat 3.20   4.5722
  C.2 C.cat 3.30   4.5722
  C.2 C.cat 3.40   3.6700
  C.2 C.cat 3.50   1.8492
  C.2 C.cat 3.60   0.6777
  C.2 C.cat 3.70  -0.2280
  C.2 C.cat 3.80  -0.6930
  C.2 C.cat 3.90  -0.9165
  C.2 C.cat 4.00  -0.8065
  C.2 C.cat 4.10  -0.5282
  C.2 C.cat 4.20  -0.1121
  C.2 C.cat 4.30   0.0371
  C.2 C.cat 4.40   0.0266
  C.2 C.cat 4.50  -0.0514
  C.2 C.cat 4.60  -0.0545
  C.2 C.cat 4.70  -0.0313
  C.2 C.cat 4.80  -0.0501
  C.2 C.cat 4.90  -0.1031
  C.2 C.cat 5.00  -0.1317
  C.2 C.cat 5.10  -0.0918
  C.2 C.cat 5.20  -0.0091
  C.2 C.cat 5.30   0.0244
  C.2 C.cat 5.40  -0.0501
  C.2 C.cat 5.50  -0.1164
  C.2 C.cat 5.60  -0.1565
  C.2 C.cat 5.70  -0.0440
  C.2 C.cat 5.80   0.0475
  C.2 C.cat 5.90   0.1624
  C.2    Cl 1.00   2.6503
  C.2    Cl 1.10   2.6503
  C.2    Cl 1.20   2.6503
  C.2    Cl 1.30   2.6503
  C.2    Cl 1.40   2.6503
  C.2    Cl 1.50   2.6503
  C.2    Cl 1.60   2.6503
  C.2    Cl 1.70   2.6503
  C.2    Cl 1.80   2.6503
  C.2    Cl 1.90   2.6503
  C.2    Cl 2.00   2.6503
  C.2    Cl 2.10   2.6503
  C.2    Cl 2.20   2.6503
  C.2    Cl 2.30   2.6503
  C.2    Cl 2.40   2.6503
  C.2    Cl 2.50   2.6503
  C.2    Cl 2.60   2.6503
  C.2    Cl 2.70   2.6503
  C.2    Cl 2.80   2.6503
  C.2    Cl 2.90   2.6503
  C.2    Cl 3.00   2.6503
  C.2    Cl 3.10   1.7000
  C.2    Cl 3.20   1.2888
  C.2    Cl 3.30   0.9967
  C.2    Cl 3.40   0.7787
  C.2    Cl 3.50   0.3441
  C.2    Cl 3.60   0.0199
  C.2    Cl 3.70  -0.2466
  C.2    Cl 3.80  -0.3402
  C.2    Cl 3.90  -0.3901
  C.2    Cl 4.00  -0.3947
  C.2    Cl 4.10  -0.4251
  C.2    Cl 4.20  -0.3635
  C.2    Cl 4.30  -0.2658
  C.2    Cl 4.40  -0.1491
  C.2    Cl 4.50  -0.1309
  C.2    Cl 4.60  -0.1214
  C.2    Cl 4.70  -0.0684
  C.2    Cl 4.80  -0.0164
  C.2    Cl 4.90   0.0177
  C.2    Cl 5.00   0.0002
  C.2    Cl 5.10  -0.0153
  C.2    Cl 5.20  -0.0478
  C.2    Cl 5.30  -0.0595
  C.2    Cl 5.40  -0.0643
  C.2    Cl 5.50  -0.0285
  C.2    Cl 5.60  -0.0246
  C.2    Cl 5.70  -0.0281
  C.2    Cl 5.80  -0.0649
  C.2    Cl 5.90  -0.0739
  C.2     F 1.00   2.3977
  C.2     F 1.10   2.3977
  C.2     F 1.20   2.3977
  C.2     F 1.30   2.3977
  C.2     F 1.40   2.3977
  C.2     F 1.50   2.3977
  C.2     F 1.60   2.3977
  C.2     F 1.70   2.3977
  C.2     F 1.80   2.3977
  C.2     F 1.90   2.3977
  C.2     F 2.00   2.3977
  C.2     F 2.10   2.3977
  C.2     F 2.20   2.3977
  C.2     F 2.30   2.3977
  C.2     F 2.40   2.3977
  C.2     F 2.50   2.3977
  C.2     F 2.60   1.6800
  C.2     F 2.70   1.0314
  C.2     F 2.80   0.8168
  C.2     F 2.90   0.7158
  C.2     F 3.00   0.6498
  C.2     F 3.10   0.2647
  C.2     F 3.20  -0.0252
  C.2     F 3.30  -0.1165
  C.2     F 3.40   0.0311
  C.2     F 3.50   0.2019
  C.2     F 3.60   0.1882
  C.2     F 3.70   0.0488
  C.2     F 3.80  -0.1005
  C.2     F 3.90  -0.1276
  C.2     F 4.00  -0.1018
  C.2     F 4.10  -0.0067
  C.2     F 4.20   0.0667
  C.2     F 4.30   0.1084
  C.2     F 4.40   0.1111
  C.2     F 4.50   0.1427
  C.2     F 4.60   0.1227
  C.2     F 4.70   0.0511
  C.2     F 4.80  -0.1105
  C.2     F 4.90  -0.1964
  C.2     F 5.00  -0.2066
  C.2     F 5.10  -0.1179
  C.2     F 5.20  -0.0861
  C.2     F 5.30  -0.1207
  C.2     F 5.40  -0.2099
  C.2     F 5.50  -0.2255
  C.2     F 5.60  -0.2374
  C.2     F 5.70  -0.1758
  C.2     F 5.80  -0.1660
  C.2     F 5.90  -0.0798
  C.2     I 1.00   1.3344
  C.2     I 1.10   1.3344
  C.2     I 1.20   1.3344
  C.2     I 1.30   1.3344
  C.2     I 1.40   1.3344
  C.2     I 1.50   1.3344
  C.2     I 1.60   1.3344
  C.2     I 1.70   1.3344
  C.2     I 1.80   1.3344
  C.2     I 1.90   1.3344
  C.2     I 2.00   1.3344
  C.2     I 2.10   1.3344
  C.2     I 2.20   1.3344
  C.2     I 2.30   1.3344
  C.2     I 2.40   1.3344
  C.2     I 2.50   1.3344
  C.2     I 2.60   1.3344
  C.2     I 2.70   1.3344
  C.2     I 2.80   1.3344
  C.2     I 2.90   1.3344
  C.2     I 3.00   1.3344
  C.2     I 3.10   1.3344
  C.2     I 3.20   1.3344
  C.2     I 3.30   1.3344
  C.2     I 3.40   1.3344
  C.2     I 3.50   1.3344
  C.2     I 3.60   0.2671
  C.2     I 3.70  -0.4183
  C.2     I 3.80  -0.6021
  C.2     I 3.90  -0.5128
  C.2     I 4.00  -0.0093
  C.2     I 4.10   0.2793
  C.2     I 4.20  -0.0628
  C.2     I 4.30  -0.5585
  C.2     I 4.40  -0.7692
  C.2     I 4.50  -0.6508
  C.2     I 4.60  -0.3135
  C.2     I 4.70   0.2145
  C.2     I 4.80   0.5724
  C.2     I 4.90   0.7696
  C.2     I 5.00   0.7913
  C.2     I 5.10   0.6302
  C.2     I 5.20   0.2993
  C.2     I 5.30  -0.0591
  C.2     I 5.40  -0.2538
  C.2     I 5.50  -0.3619
  C.2     I 5.60  -0.3974
  C.2     I 5.70  -0.4299
  C.2     I 5.80  -0.3996
  C.2     I 5.90  -0.3103
  C.2   Met 1.00   0.0000
  C.2   Met 1.10   0.0000
  C.2   Met 1.20   0.0000
  C.2   Met 1.30   0.0000
  C.2   Met 1.40   0.0000
  C.2   Met 1.50   0.0000
  C.2   Met 1.60   0.0000
  C.2   Met 1.70   0.0000
  C.2   Met 1.80   0.0000
  C.2   Met 1.90   0.0000
  C.2   Met 2.00   0.0000
  C.2   Met 2.10   0.0000
  C.2   Met 2.20   0.0000
  C.2   Met 2.30   0.0000
  C.2   Met 2.40   0.0000
  C.2   Met 2.50   0.0000
  C.2   Met 2.60   0.0000
  C.2   Met 2.70   0.0000
  C.2   Met 2.80   0.0000
  C.2   Met 2.90   0.0000
  C.2   Met 3.00   0.0000
  C.2   Met 3.10   0.0000
  C.2   Met 3.20   0.0000
  C.2   Met 3.30   0.0000
  C.2   Met 3.40   0.0000
  C.2   Met 3.50   0.0000
  C.2   Met 3.60   0.0000
  C.2   Met 3.70   0.0000
  C.2   Met 3.80   0.0000
  C.2   Met 3.90   0.0000
  C.2   Met 4.00   0.0000
  C.2   Met 4.10   0.0000
  C.2   Met 4.20   0.0000
  C.2   Met 4.30   0.0000
  C.2   Met 4.40   0.0000
  C.2   Met 4.50   0.0000
  C.2   Met 4.60   0.0000
  C.2   Met 4.70   0.0000
  C.2   Met 4.80   0.0000
  C.2   Met 4.90   0.0000
  C.2   Met 5.00   0.0000
  C.2   Met 5.10   0.0000
  C.2   Met 5.20   0.0000
  C.2   Met 5.30   0.0000
  C.2   Met 5.40   0.0000
  C.2   Met 5.50   0.0000
  C.2   Met 5.60   0.0000
  C.2   Met 5.70   0.0000
  C.2   Met 5.80   0.0000
  C.2   Met 5.90   0.0000
  C.2   N.3 1.00   3.2233
  C.2   N.3 1.10   3.2233
  C.2   N.3 1.20   3.2233
  C.2   N.3 1.30   3.2233
  C.2   N.3 1.40   3.2233
  C.2   N.3 1.50   3.2233
  C.2   N.3 1.60   3.2233
  C.2   N.3 1.70   3.2233
  C.2   N.3 1.80   3.2233
  C.2   N.3 1.90   3.2233
  C.2   N.3 2.00   3.2233
  C.2   N.3 2.10   3.2233
  C.2   N.3 2.20   3.2233
  C.2   N.3 2.30   3.2233
  C.2   N.3 2.40   3.2233
  C.2   N.3 2.50   3.2233
  C.2   N.3 2.60   2.8874
  C.2   N.3 2.70   2.5141
  C.2   N.3 2.80   2.5083
  C.2   N.3 2.90   1.3959
  C.2   N.3 3.00   0.4574
  C.2   N.3 3.10  -0.2671
  C.2   N.3 3.20  -0.5653
  C.2   N.3 3.30  -0.6488
  C.2   N.3 3.40  -0.5618
  C.2   N.3 3.50  -0.4477
  C.2   N.3 3.60  -0.3721
  C.2   N.3 3.70  -0.3530
  C.2   N.3 3.80  -0.3629
  C.2   N.3 3.90  -0.3438
  C.2   N.3 4.00  -0.2548
  C.2   N.3 4.10  -0.1195
  C.2   N.3 4.20   0.0702
  C.2   N.3 4.30   0.2075
  C.2   N.3 4.40   0.3155
  C.2   N.3 4.50   0.3140
  C.2   N.3 4.60   0.2933
  C.2   N.3 4.70   0.2432
  C.2   N.3 4.80   0.1818
  C.2   N.3 4.90   0.1243
  C.2   N.3 5.00   0.0976
  C.2   N.3 5.10   0.1350
  C.2   N.3 5.20   0.1620
  C.2   N.3 5.30   0.1538
  C.2   N.3 5.40   0.0865
  C.2   N.3 5.50   0.0299
  C.2   N.3 5.60  -0.0210
  C.2   N.3 5.70  -0.0136
  C.2   N.3 5.80  -0.0092
  C.2   N.3 5.90   0.0499
  C.2  N.am 1.00   5.2463
  C.2  N.am 1.10   5.2463
  C.2  N.am 1.20   5.2463
  C.2  N.am 1.30   5.2463
  C.2  N.am 1.40   5.2463
  C.2  N.am 1.50   5.2463
  C.2  N.am 1.60   5.2463
  C.2  N.am 1.70   5.2463
  C.2  N.am 1.80   5.2463
  C.2  N.am 1.90   5.2463
  C.2  N.am 2.00   5.2463
  C.2  N.am 2.10   5.2463
  C.2  N.am 2.20   5.2463
  C.2  N.am 2.30   5.2463
  C.2  N.am 2.40   5.2463
  C.2  N.am 2.50   5.2463
  C.2  N.am 2.60   5.2463
  C.2  N.am 2.70   5.2463
  C.2  N.am 2.80   5.2463
  C.2  N.am 2.90   3.9796
  C.2  N.am 3.00   2.8547
  C.2  N.am 3.10   1.8997
  C.2  N.am 3.20   1.3428
  C.2  N.am 3.30   0.9561
  C.2  N.am 3.40   0.7138
  C.2  N.am 3.50   0.4648
  C.2  N.am 3.60   0.1954
  C.2  N.am 3.70  -0.0185
  C.2  N.am 3.80  -0.1694
  C.2  N.am 3.90  -0.2036
  C.2  N.am 4.00  -0.1586
  C.2  N.am 4.10  -0.0198
  C.2  N.am 4.20   0.1258
  C.2  N.am 4.30   0.2333
  C.2  N.am 4.40   0.2837
  C.2  N.am 4.50   0.3037
  C.2  N.am 4.60   0.2881
  C.2  N.am 4.70   0.2101
  C.2  N.am 4.80   0.0906
  C.2  N.am 4.90  -0.0259
  C.2  N.am 5.00  -0.1356
  C.2  N.am 5.10  -0.2099
  C.2  N.am 5.20  -0.2979
  C.2  N.am 5.30  -0.3683
  C.2  N.am 5.40  -0.4520
  C.2  N.am 5.50  -0.4980
  C.2  N.am 5.60  -0.5233
  C.2  N.am 5.70  -0.4758
  C.2  N.am 5.80  -0.4156
  C.2  N.am 5.90  -0.3128
  C.2  N.ar 1.00   3.8874
  C.2  N.ar 1.10   3.8874
  C.2  N.ar 1.20   3.8874
  C.2  N.ar 1.30   3.8874
  C.2  N.ar 1.40   3.8874
  C.2  N.ar 1.50   3.8874
  C.2  N.ar 1.60   3.8874
  C.2  N.ar 1.70   3.8874
  C.2  N.ar 1.80   3.8874
  C.2  N.ar 1.90   3.8874
  C.2  N.ar 2.00   3.8874
  C.2  N.ar 2.10   3.8874
  C.2  N.ar 2.20   3.8874
  C.2  N.ar 2.30   3.8874
  C.2  N.ar 2.40   3.8874
  C.2  N.ar 2.50   3.8874
  C.2  N.ar 2.60   3.8874
  C.2  N.ar 2.70   3.8874
  C.2  N.ar 2.80   3.8874
  C.2  N.ar 2.90   2.8976
  C.2  N.ar 3.00   2.1612
  C.2  N.ar 3.10   1.4773
  C.2  N.ar 3.20   0.7973
  C.2  N.ar 3.30   0.4182
  C.2  N.ar 3.40   0.2320
  C.2  N.ar 3.50   0.1680
  C.2  N.ar 3.60   0.0575
  C.2  N.ar 3.70  -0.0799
  C.2  N.ar 3.80  -0.1818
  C.2  N.ar 3.90  -0.1933
  C.2  N.ar 4.00  -0.1380
  C.2  N.ar 4.10  -0.1028
  C.2  N.ar 4.20  -0.1160
  C.2  N.ar 4.30  -0.1713
  C.2  N.ar 4.40  -0.1660
  C.2  N.ar 4.50  -0.1249
  C.2  N.ar 4.60  -0.0501
  C.2  N.ar 4.70  -0.0294
  C.2  N.ar 4.80  -0.0253
  C.2  N.ar 4.90  -0.0639
  C.2  N.ar 5.00  -0.0906
  C.2  N.ar 5.10  -0.1233
  C.2  N.ar 5.20  -0.0903
  C.2  N.ar 5.30  -0.0832
  C.2  N.ar 5.40  -0.0918
  C.2  N.ar 5.50  -0.1372
  C.2  N.ar 5.60  -0.1682
  C.2  N.ar 5.70  -0.1844
  C.2  N.ar 5.80  -0.2275
  C.2  N.ar 5.90  -0.2394
  C.2 N.pl3 1.00   4.1180
  C.2 N.pl3 1.10   4.1180
  C.2 N.pl3 1.20   4.1180
  C.2 N.pl3 1.30   4.1180
  C.2 N.pl3 1.40   4.1180
  C.2 N.pl3 1.50   4.1180
  C.2 N.pl3 1.60   4.1180
  C.2 N.pl3 1.70   4.1180
  C.2 N.pl3 1.80   4.1180
  C.2 N.pl3 1.90   4.1180
  C.2 N.pl3 2.00   4.1180
  C.2 N.pl3 2.10   4.1180
  C.2 N.pl3 2.20   4.1180
  C.2 N.pl3 2.30   4.1180
  C.2 N.pl3 2.40   4.1180
  C.2 N.pl3 2.50   4.1180
  C.2 N.pl3 2.60   3.7821
  C.2 N.pl3 2.70   3.4088
  C.2 N.pl3 2.80   2.7657
  C.2 N.pl3 2.90   1.7974
  C.2 N.pl3 3.00   1.0541
  C.2 N.pl3 3.10   0.5501
  C.2 N.pl3 3.20   0.2014
  C.2 N.pl3 3.30  -0.0673
  C.2 N.pl3 3.40  -0.2546
  C.2 N.pl3 3.50  -0.3566
  C.2 N.pl3 3.60  -0.3643
  C.2 N.pl3 3.70  -0.3160
  C.2 N.pl3 3.80  -0.2367
  C.2 N.pl3 3.90  -0.1538
  C.2 N.pl3 4.00  -0.0435
  C.2 N.pl3 4.10   0.0436
  C.2 N.pl3 4.20   0.0928
  C.2 N.pl3 4.30   0.0394
  C.2 N.pl3 4.40  -0.0167
  C.2 N.pl3 4.50  -0.0768
  C.2 N.pl3 4.60  -0.0965
  C.2 N.pl3 4.70  -0.1058
  C.2 N.pl3 4.80  -0.1081
  C.2 N.pl3 4.90  -0.0866
  C.2 N.pl3 5.00  -0.0524
  C.2 N.pl3 5.10   0.0101
  C.2 N.pl3 5.20   0.0474
  C.2 N.pl3 5.30   0.0272
  C.2 N.pl3 5.40  -0.0273
  C.2 N.pl3 5.50  -0.0749
  C.2 N.pl3 5.60  -0.0843
  C.2 N.pl3 5.70  -0.0419
  C.2 N.pl3 5.80   0.0090
  C.2 N.pl3 5.90   0.0877
  C.2   O.2 1.00   4.0336
  C.2   O.2 1.10   4.0336
  C.2   O.2 1.20   4.0336
  C.2   O.2 1.30   4.0336
  C.2   O.2 1.40   4.0336
  C.2   O.2 1.50   4.0336
  C.2   O.2 1.60   4.0336
  C.2   O.2 1.70   4.0336
  C.2   O.2 1.80   4.0336
  C.2   O.2 1.90   4.0336
  C.2   O.2 2.00   4.0336
  C.2   O.2 2.10   4.0336
  C.2   O.2 2.20   4.0336
  C.2   O.2 2.30   4.0336
  C.2   O.2 2.40   3.3823
  C.2   O.2 2.50   3.2944
  C.2   O.2 2.60   3.4709
  C.2   O.2 2.70   2.8790
  C.2   O.2 2.80   2.1642
  C.2   O.2 2.90   1.5850
  C.2   O.2 3.00   1.1940
  C.2   O.2 3.10   0.8056
  C.2   O.2 3.20   0.4119
  C.2   O.2 3.30  -0.0209
  C.2   O.2 3.40  -0.2870
  C.2   O.2 3.50  -0.4364
  C.2   O.2 3.60  -0.4157
  C.2   O.2 3.70  -0.3313
  C.2   O.2 3.80  -0.2143
  C.2   O.2 3.90  -0.1518
  C.2   O.2 4.00  -0.1171
  C.2   O.2 4.10  -0.0980
  C.2   O.2 4.20  -0.0900
  C.2   O.2 4.30  -0.0898
  C.2   O.2 4.40  -0.1032
  C.2   O.2 4.50  -0.0923
  C.2   O.2 4.60  -0.0962
  C.2   O.2 4.70  -0.0881
  C.2   O.2 4.80  -0.0957
  C.2   O.2 4.90  -0.0482
  C.2   O.2 5.00   0.0179
  C.2   O.2 5.10   0.1365
  C.2   O.2 5.20   0.2150
  C.2   O.2 5.30   0.2671
  C.2   O.2 5.40   0.2268
  C.2   O.2 5.50   0.1405
  C.2   O.2 5.60   0.0070
  C.2   O.2 5.70  -0.0842
  C.2   O.2 5.80  -0.1367
